3.991989e+002,0.000000e+000
4.011274e+002,0.000000e+000
4.030559e+002,0.000000e+000
4.049844e+002,0.000000e+000
4.069129e+002,0.000000e+000
4.088414e+002,0.000000e+000
4.107699e+002,0.000000e+000
4.126984e+002,0.000000e+000
4.146269e+002,0.000000e+000
4.165554e+002,0.000000e+000
4.184839e+002,0.000000e+000
4.204124e+002,0.000000e+000
4.223409e+002,0.000000e+000
4.242694e+002,0.000000e+000
4.261979e+002,0.000000e+000
4.281264e+002,0.000000e+000
4.300549e+002,0.000000e+000
4.319834e+002,0.000000e+000
4.339119e+002,0.000000e+000
4.358404e+002,0.000000e+000
4.377689e+002,0.000000e+000
4.396974e+002,0.000000e+000
4.416259e+002,0.000000e+000
4.435544e+002,0.000000e+000
4.454829e+002,0.000000e+000
4.474114e+002,0.000000e+000
4.493399e+002,0.000000e+000
4.512684e+002,0.000000e+000
4.531969e+002,0.000000e+000
4.551254e+002,0.000000e+000
4.570539e+002,0.000000e+000
4.589824e+002,0.000000e+000
4.609109e+002,0.000000e+000
4.628394e+002,0.000000e+000
4.647679e+002,0.000000e+000
4.666964e+002,0.000000e+000
4.686248e+002,0.000000e+000
4.705533e+002,0.000000e+000
4.724818e+002,0.000000e+000
4.744103e+002,0.000000e+000
4.763388e+002,0.000000e+000
4.782673e+002,0.000000e+000
4.801958e+002,0.000000e+000
4.821243e+002,0.000000e+000
4.840528e+002,0.000000e+000
4.859813e+002,0.000000e+000
4.879098e+002,0.000000e+000
4.898383e+002,0.000000e+000
4.917668e+002,0.000000e+000
4.936953e+002,0.000000e+000
4.956238e+002,0.000000e+000
4.975523e+002,0.000000e+000
4.994808e+002,0.000000e+000
5.014093e+002,0.000000e+000
5.033378e+002,0.000000e+000
5.052663e+002,0.000000e+000
5.071948e+002,0.000000e+000
5.091233e+002,0.000000e+000
5.110518e+002,0.000000e+000
5.129803e+002,0.000000e+000
5.149088e+002,0.000000e+000
5.168373e+002,0.000000e+000
5.187657e+002,0.000000e+000
5.206943e+002,0.000000e+000
5.226227e+002,0.000000e+000
5.245513e+002,0.000000e+000
5.264797e+002,0.000000e+000
5.284083e+002,0.000000e+000
5.303367e+002,0.000000e+000
5.322653e+002,0.000000e+000
5.341937e+002,0.000000e+000
5.361223e+002,0.000000e+000
5.380507e+002,0.000000e+000
5.399792e+002,0.000000e+000
5.419077e+002,0.000000e+000
5.438362e+002,0.000000e+000
5.457647e+002,0.000000e+000
5.476932e+002,0.000000e+000
5.496217e+002,0.000000e+000
5.515502e+002,0.000000e+000
5.534787e+002,0.000000e+000
5.554072e+002,0.000000e+000
5.573357e+002,0.000000e+000
5.592642e+002,0.000000e+000
5.611927e+002,0.000000e+000
5.631212e+002,0.000000e+000
5.650497e+002,0.000000e+000
5.669782e+002,0.000000e+000
5.689067e+002,0.000000e+000
5.708352e+002,0.000000e+000
5.727637e+002,0.000000e+000
5.746922e+002,0.000000e+000
5.766207e+002,0.000000e+000
5.785492e+002,0.000000e+000
5.804777e+002,0.000000e+000
5.824062e+002,0.000000e+000
5.843347e+002,0.000000e+000
5.862632e+002,0.000000e+000
5.881917e+002,0.000000e+000
5.901202e+002,0.000000e+000
5.920486e+002,0.000000e+000
5.939772e+002,0.000000e+000
5.959056e+002,0.000000e+000
5.978342e+002,0.000000e+000
5.997626e+002,0.000000e+000
6.016912e+002,0.000000e+000
6.036196e+002,0.000000e+000
6.055482e+002,0.000000e+000
6.074766e+002,0.000000e+000
6.094052e+002,0.000000e+000
6.113336e+002,0.000000e+000
6.132621e+002,0.000000e+000
6.151906e+002,0.000000e+000
6.171191e+002,0.000000e+000
6.190476e+002,0.000000e+000
6.209761e+002,0.000000e+000
6.229046e+002,0.000000e+000
6.248331e+002,0.000000e+000
6.267616e+002,0.000000e+000
6.286901e+002,0.000000e+000
6.306186e+002,0.000000e+000
6.325471e+002,0.000000e+000
6.344756e+002,0.000000e+000
6.364041e+002,0.000000e+000
6.383326e+002,0.000000e+000
6.402611e+002,0.000000e+000
6.421896e+002,0.000000e+000
6.441181e+002,0.000000e+000
6.460466e+002,0.000000e+000
6.479750e+002,0.000000e+000
6.499036e+002,0.000000e+000
6.518320e+002,3.554597e-004
6.537606e+002,8.283556e-004
6.556890e+002,9.248927e-004
6.576176e+002,1.474358e-003
6.595460e+002,2.171967e-003
6.614745e+002,2.424546e-003
6.634030e+002,2.193887e-003
6.653315e+002,2.073236e-003
6.672600e+002,2.199713e-003
6.691885e+002,2.424158e-003
6.711170e+002,2.656788e-003
6.730455e+002,3.143638e-003
6.749740e+002,3.485974e-003
6.769025e+002,3.843319e-003
6.788310e+002,4.538018e-003
6.807595e+002,5.456984e-003
6.826880e+002,6.928995e-003
6.846165e+002,1.083149e-002
6.865450e+002,1.816294e-002
6.884735e+002,2.749216e-002
6.904020e+002,3.492191e-002
6.923305e+002,3.696444e-002
6.942590e+002,3.383664e-002
6.961875e+002,2.756628e-002
6.981160e+002,2.026382e-002
7.000445e+002,1.420464e-002
7.019730e+002,1.009625e-002
7.039015e+002,7.687502e-003
7.058300e+002,6.558809e-003
7.077585e+002,6.096467e-003
7.096870e+002,5.925763e-003
7.116155e+002,6.020721e-003
7.135439e+002,6.228101e-003
7.154725e+002,6.575134e-003
7.174009e+002,6.918877e-003
7.193295e+002,7.214449e-003
7.212579e+002,7.704441e-003
7.231865e+002,8.056775e-003
7.251149e+002,8.330394e-003
7.270435e+002,8.353803e-003
7.289719e+002,8.140426e-003
7.309005e+002,8.247476e-003
7.328289e+002,8.832589e-003
7.347574e+002,9.709153e-003
7.366859e+002,1.065374e-002
7.386144e+002,1.161422e-002
7.405429e+002,1.242755e-002
7.424714e+002,1.320847e-002
7.443999e+002,1.435474e-002
7.463284e+002,1.602354e-002
7.482569e+002,1.816406e-002
7.501854e+002,2.072500e-002
7.521139e+002,2.285992e-002
7.540424e+002,2.422062e-002
7.559709e+002,2.474110e-002
7.578994e+002,2.445804e-002
7.598279e+002,2.367574e-002
7.617564e+002,2.270450e-002
7.636849e+002,2.213001e-002
7.656134e+002,2.183036e-002
7.675419e+002,2.176279e-002
7.694704e+002,2.180505e-002
7.713989e+002,2.211556e-002
7.733274e+002,2.264082e-002
7.752559e+002,2.318851e-002
7.771844e+002,2.340946e-002
7.791129e+002,2.339765e-002
7.810414e+002,2.309832e-002
7.829698e+002,2.259404e-002
7.848984e+002,2.208267e-002
7.868268e+002,2.170418e-002
7.887554e+002,2.138402e-002
7.906838e+002,2.102315e-002
7.926124e+002,2.041455e-002
7.945408e+002,1.937383e-002
7.964694e+002,1.789043e-002
7.983978e+002,1.628165e-002
8.003264e+002,1.483317e-002
8.022548e+002,1.372161e-002
8.041833e+002,1.295938e-002
8.061118e+002,1.249306e-002
8.080403e+002,1.234899e-002
8.099688e+002,1.257027e-002
8.118973e+002,1.335209e-002
8.138258e+002,1.479885e-002
8.157543e+002,1.628423e-002
8.176828e+002,1.696862e-002
8.196113e+002,1.646525e-002
8.215398e+002,1.543457e-002
8.234683e+002,1.456898e-002
8.253968e+002,1.415481e-002
8.273253e+002,1.411771e-002
8.292538e+002,1.434262e-002
8.311823e+002,1.470683e-002
8.331108e+002,1.516277e-002
8.350393e+002,1.554208e-002
8.369678e+002,1.561850e-002
8.388963e+002,1.537050e-002
8.408248e+002,1.491053e-002
8.427533e+002,1.455576e-002
8.446818e+002,1.484726e-002
8.466103e+002,1.601329e-002
8.485388e+002,1.804704e-002
8.504673e+002,2.078223e-002
8.523958e+002,2.357984e-002
8.543243e+002,2.534816e-002
8.562527e+002,2.509032e-002
8.581813e+002,2.283789e-002
8.601097e+002,1.982303e-002
8.620383e+002,1.728800e-002
8.639667e+002,1.578638e-002
8.658953e+002,1.512710e-002
8.678237e+002,1.498635e-002
8.697523e+002,1.522923e-002
8.716807e+002,1.552302e-002
8.736093e+002,1.551539e-002
8.755377e+002,1.534012e-002
8.774662e+002,1.505832e-002
8.793947e+002,1.468630e-002
8.813232e+002,1.416234e-002
8.832517e+002,1.358441e-002
8.851802e+002,1.309587e-002
8.871087e+002,1.272598e-002
8.890372e+002,1.241598e-002
8.909657e+002,1.213497e-002
8.928942e+002,1.186699e-002
8.948227e+002,1.168247e-002
8.967512e+002,1.172353e-002
8.986797e+002,1.207773e-002
9.006082e+002,1.265254e-002
9.025367e+002,1.319068e-002
9.044651e+002,1.356569e-002
9.063937e+002,1.371644e-002
9.083221e+002,1.356909e-002
9.102507e+002,1.327732e-002
9.121791e+002,1.293983e-002
9.141077e+002,1.262711e-002
9.160361e+002,1.239824e-002
9.179647e+002,1.216152e-002
9.198931e+002,1.199433e-002
9.218217e+002,1.195930e-002
9.237501e+002,1.199749e-002
9.256786e+002,1.211082e-002
9.276071e+002,1.217287e-002
9.295356e+002,1.214938e-002
9.314641e+002,1.223189e-002
9.333926e+002,1.257816e-002
9.353211e+002,1.319201e-002
9.372496e+002,1.390426e-002
9.391781e+002,1.435873e-002
9.411066e+002,1.430462e-002
9.430351e+002,1.406792e-002
9.449636e+002,1.379028e-002
9.468921e+002,1.353383e-002
9.488206e+002,1.328444e-002
9.507491e+002,1.299991e-002
9.526776e+002,1.278951e-002
9.546061e+002,1.280374e-002
9.565346e+002,1.304299e-002
9.584631e+002,1.334730e-002
9.603916e+002,1.363328e-002
9.623201e+002,1.372506e-002
9.642486e+002,1.359406e-002
9.661771e+002,1.331736e-002
9.681056e+002,1.305293e-002
9.700341e+002,1.288717e-002
9.719626e+002,1.272929e-002
9.738911e+002,1.251266e-002
9.758196e+002,1.223616e-002
9.777480e+002,1.200256e-002
9.796766e+002,1.220312e-002
9.816050e+002,1.283005e-002
9.835336e+002,1.353138e-002
9.854620e+002,1.400798e-002
9.873906e+002,1.404768e-002
9.893190e+002,1.363973e-002
9.912476e+002,1.298014e-002
9.931760e+002,1.235204e-002
9.951046e+002,1.197971e-002
9.970330e+002,1.186170e-002
9.989615e+002,1.190712e-002
1.000890e+003,1.177334e-002
1.002819e+003,1.134705e-002
1.004747e+003,1.079760e-002
1.006676e+003,1.033063e-002
1.008604e+003,1.005377e-002
1.010533e+003,1.001711e-002
1.012461e+003,1.020321e-002
1.014390e+003,1.065598e-002
1.016318e+003,1.139975e-002
1.018247e+003,1.261924e-002
1.020175e+003,1.463480e-002
1.022104e+003,1.666857e-002
1.024032e+003,1.680253e-002
1.025960e+003,1.497464e-002
1.027889e+003,1.304050e-002
1.029818e+003,1.182160e-002
1.031746e+003,1.107229e-002
1.033674e+003,1.052535e-002
1.035603e+003,1.012017e-002
1.037531e+003,9.965718e-003
1.039460e+003,1.004910e-002
1.041388e+003,1.012423e-002
1.043317e+003,9.975802e-003
1.045245e+003,9.674761e-003
1.047174e+003,9.381626e-003
1.049102e+003,9.263765e-003
1.051031e+003,9.464290e-003
1.052959e+003,1.007029e-002
1.054888e+003,1.112115e-002
1.056816e+003,1.255590e-002
1.058745e+003,1.416180e-002
1.060673e+003,1.571375e-002
1.062602e+003,1.699712e-002
1.064530e+003,1.792620e-002
1.066459e+003,1.863321e-002
1.068387e+003,1.950313e-002
1.070316e+003,2.048666e-002
1.072244e+003,2.112670e-002
1.074173e+003,2.134997e-002
1.076101e+003,2.134999e-002
1.078030e+003,2.120366e-002
1.079958e+003,2.066421e-002
1.081887e+003,1.945860e-002
1.083815e+003,1.778161e-002
1.085744e+003,1.605746e-002
1.087672e+003,1.451295e-002
1.089601e+003,1.320304e-002
1.091529e+003,1.223947e-002
1.093458e+003,1.171244e-002
1.095386e+003,1.150254e-002
1.097315e+003,1.164267e-002
1.099243e+003,1.220423e-002
1.101172e+003,1.318604e-002
1.103100e+003,1.474262e-002
1.105029e+003,1.716645e-002
1.106957e+003,2.097104e-002
1.108886e+003,2.689956e-002
1.110814e+003,3.479063e-002
1.112743e+003,4.223475e-002
1.114671e+003,4.532938e-002
1.116600e+003,4.261709e-002
1.118528e+003,3.688414e-002
1.120457e+003,3.161418e-002
1.122385e+003,2.829483e-002
1.124314e+003,2.723766e-002
1.126242e+003,2.852167e-002
1.128171e+003,3.189251e-002
1.130099e+003,3.647886e-002
1.132028e+003,4.099334e-002
1.133956e+003,4.462155e-002
1.135885e+003,4.756606e-002
1.137813e+003,5.071174e-002
1.139742e+003,5.471522e-002
1.141670e+003,5.937938e-002
1.143599e+003,6.391510e-002
1.145527e+003,6.781707e-002
1.147456e+003,7.157917e-002
1.149384e+003,7.615539e-002
1.151313e+003,8.159873e-002
1.153241e+003,8.674991e-002
1.155170e+003,9.007452e-002
1.157098e+003,9.054497e-002
1.159027e+003,8.855818e-002
1.160955e+003,8.516476e-002
1.162884e+003,8.007713e-002
1.164812e+003,7.279490e-002
1.166741e+003,6.413823e-002
1.168669e+003,5.546388e-002
1.170598e+003,4.786077e-002
1.172526e+003,4.181785e-002
1.174455e+003,3.704229e-002
1.176383e+003,3.305729e-002
1.178312e+003,2.976520e-002
1.180240e+003,2.744000e-002
1.182169e+003,2.657361e-002
1.184097e+003,2.768040e-002
1.186026e+003,3.117269e-002
1.187954e+003,3.713947e-002
1.189883e+003,4.439213e-002
1.191811e+003,4.959045e-002
1.193740e+003,4.943655e-002
1.195668e+003,4.419275e-002
1.197597e+003,3.718502e-002
1.199525e+003,3.138196e-002
1.201454e+003,2.790682e-002
1.203382e+003,2.685626e-002
1.205311e+003,2.829244e-002
1.207239e+003,3.250661e-002
1.209168e+003,3.971921e-002
1.211096e+003,4.909400e-002
1.213025e+003,5.791073e-002
1.214953e+003,6.256044e-002
1.216882e+003,6.112369e-002
1.218810e+003,5.494308e-002
1.220739e+003,4.740787e-002
1.222667e+003,4.142684e-002
1.224596e+003,3.800761e-002
1.226524e+003,3.670254e-002
